"gene","18-F-50","18-F-51","18-M-52","18-M-53","21-F-54","21-F-55","24-M-58","24-M-59","24-M-60","24-M-61","3-F-56","3-F-57"
"Adprh",6.16749582115844,6.18450242566974,6.50475164459911,6.65453219180492,6.40391923610576,6.3874195219845,6.54580778002023,6.5573295109938,6.16507560944611,6.28160258705464,6.36515997094729,6.38580750925413
"Cd80",-0.131490093932028,-1.36879644547216,0.874127673242411,1.7620812476122,-0.503704443824113,0.114732388681272,1.21305639309667,1.27867490457143,0.217835950429058,-0.56249451001495,0.384003985019502,-0.424276335478767
"4930455C21Rik",2.74314900547334,3.4492636542072,2.39231026035891,2.8374774247773,2.36692471518352,2.76263933875714,2.02637488046078,2.0613713319048,2.33395492090603,1.58325911766676,3.01725689994932,2.61239659367913
"Poglut1",3.64128182833778,3.25065969190984,3.83979473798645,3.66747284610201,3.83022126292796,3.56002996698958,3.22347651057933,3.40353294364578,3.11472233095877,3.22875968187641,3.76582470223113,3.80644258744071
"Tmem39a",5.44269397639185,5.45726851054667,5.58780992790048,5.62974570618948,5.32149841057147,5.26693282937453,5.4100566322456,5.31670283768303,5.28233991250737,5.39695228500605,5.61011296007896,5.66351469654663
"Arhgap31",4.94842809785303,4.68215131991946,4.73014953397228,4.6102552316472,4.99444694119497,4.72252938506783,4.99939190500875,5.07008484910657,5.0087169601264,4.91879567682797,5.07079982548287,5.07386545862981
"B4galt4",3.30002779320293,2.74599733440609,3.02526708947085,3.27823013346272,3.08716350706733,2.9560846356581,2.81929573798386,2.70133896139432,2.33395492090603,2.55964404632091,3.14248903523903,3.30365934150891
"Lsamp",4.10507293419848,4.04803524355105,3.28072711302856,3.23284251388757,3.64087862495121,4.0586038777256,4.00101970004293,3.49954491459806,3.15716084470033,3.58302106065925,4.14084482115073,4.26169062828225
"Gap43",3.30002779320293,3.70374879393983,2.11436447724182,2.15169672405431,2.72022607910862,2.18921552786361,3.05085676803059,2.66866689743819,2.00269933851669,2.55964404632091,2.60341376959973,3.19505972865717
"Gm19522",2.02394076890271,-1.36879644547216,2.02401482014375,2.1996671826668,1.70040773199418,1.46054246666749,1.67628585896544,1.1893636675141,0.507494280475393,1.95091948918945,1.73291875528601,2.11276531637029
"BC002163",4.99673448630056,5.74865553085704,4.01420592558598,4.14273938239496,4.67330086189336,4.69954182973767,4.28705454504088,4.31490255714905,4.08211087622157,3.8672152995287,4.76475754407003,4.36556082663338
"Zbtb20",6.884331439079,7.16661948352667,6.22193256180127,6.24134188707878,7.00466022516912,6.90717357927238,7.01589104464732,7.30482374235179,7.1348744922219,7.26718747698732,7.04430408337099,7.2083076518626
"Qtrtd1",2.02394076890271,2.40702516069285,2.8782915814081,2.24609379157284,1.83511854914934,2.35530454429501,2.08724248180419,1.78476923599298,1.90646732216075,1.95091948918945,1.56408471587761,1.6192727839826
"2610015P09Rik",1.82426186576195,2.40702516069285,1.52822473528566,1.40092406636388,1.83511854914934,2.27464882411287,2.30788241621359,2.37665202080941,1.13576642600701,2.15252126511676,2.0846564174168,1.92151172741305
"Atp6v1a",5.65323886278602,5.74865553085704,5.29606428304241,5.29636631920305,5.99647996824962,5.8365531721034,5.7052856010136,5.79660815550901,5.77324128101653,5.73205109031274,5.98932136489418,5.75720887400399
"Naa50",6.58586196743545,6.56231309820428,6.8568688917213,6.37269168839265,6.60115161150571,6.65970065030647,6.58062446343617,6.48176153253359,6.40848330817105,6.49603466532614,6.45543378456288,6.33553027471979
"Gm608",2.49670611100053,1.67657849603583,2.74322611567424,2.57187799442347,2.53469972300461,2.82060593348337,2.14564568906307,2.82509541536451,2.40611409605096,2.81870475059446,2.36722708798867,2.33376490532536
"Spice1",2.35565895980875,3.02028361099912,2.31820751205662,2.37703068843372,2.45324972364926,2.98171796967456,2.30788241621359,2.70133896139432,2.17781372075213,3.18343892903081,2.26074450700367,2.52536447581632
"Boc",5.9017929570489,6.03798636301581,6.18331740927505,6.03536581019884,5.84903572798714,5.76823157281217,6.04917529389751,6.16783900823514,6.27995386404667,6.07997055960297,5.98514701308061,5.86747491654953
"BC027231",2.74314900547334,2.20208126815732,2.52999023709757,2.45815376450764,2.57376280212753,2.18921552786361,2.35814563984548,2.41655351042088,2.25799566314316,2.32937434575961,2.7679566533456,2.43274306919143
"Gtpbp8",2.19931291239871,2.20208126815732,2.15750241871138,2.15169672405431,1.47134823078185,2.09840282824097,1.89634776457052,2.24986537179514,1.80335465362504,2.2436560569526,2.0846564174168,2.05178841044658
"Ccdc80",7.80944217800853,7.75028530601923,8.19963684064158,8.38717945212128,7.61826148781279,7.34757741968531,8.20696341014411,8.18022353617839,7.63651781153855,7.63857877913843,8.00864821721343,7.99493607076698
"Slc35a5",3.81298450766228,3.53917301783594,3.04837057111367,3.59757591240085,3.54584851335378,3.43571054987156,3.88581360332229,3.5542274938027,3.15716084470033,3.43618817504239,3.64402241796629,3.52169922153446
"Atg3",5.68306720813187,6.06850416393044,5.91450336401132,5.85614886545319,5.95269607884231,5.92178651716162,5.89172479116841,5.79282312902951,6.05154555657393,5.97083522052017,5.82621086600149,5.78088628793462
"Btla",2.49670611100053,0.841531739621085,1.06746757098924,0.524910181284566,1.1989278467629,0.713011434230347,-0.129940474899212,0.492301605388292,0.955135291811437,0.329941912106685,1.65097009175986,0.547162580229439
"Cd200",6.37361380703592,6.08352434699938,5.23192215571796,4.73757647406131,5.6847891092837,5.86437954165863,5.43953582384582,5.4950040793177,5.66711157561105,5.61744944798019,5.93841384285701,5.59571208935428
"Abhd10",3.70081573379677,3.35337649971985,3.00178759640264,2.57187799442347,3.14017591710958,3.19397206529307,3.3530561420979,3.18991230853153,3.27746378147072,3.13664816868011,3.11218531120317,3.01510100563116
"Phldb2",2.49670611100053,2.20208126815732,3.13725337890541,3.13754499776624,3.00380326700797,3.05599359287954,2.74568358140516,3.21275515680673,3.35243090672805,2.55964404632091,2.88011179071219,3.250381155392
"Plcxd2",-0.131490093932028,0.841531739621085,1.31616265403991,0.524910181284566,0.423795515802387,0.444665151268138,0.123561352011041,0.99221974421732,1.13576642600701,0.329941912106685,0.57386642681585,-0.113704913855312
"Pvrl3",5.13264651377337,5.06171340748007,4.92996869578337,4.696372044263,5.04397189647906,4.92106950069476,4.71112646201,4.68528998862138,4.64116331869065,4.94618885230562,4.84065164995966,5.1702473574631
"Morc1",-1.36879644547216,0.12377598562673,0.650808304651942,-0.895805657901255,-0.872356686803803,0.830526484882154,0.841270722673226,-0.27905408656736,-0.144972567103239,-1.36879644547216,-0.406766895632688,0.713878941592014
"Retnla",5.55986482031999,4.96769614902561,2.82577282844018,2.64300065193453,4.92816700748599,5.66521539963055,4.76800535361046,6.14129420590425,2.93126099843962,4.93255727958812,5.26235169443183,4.43883261963322
"Retnlg",-1.36879644547216,-1.36879644547216,3.49768481038506,1.13093625872888,-0.872356686803803,1.30678383136522,3.53885113567182,-0.559595922005026,3.52439426553236,2.15252126511676,-1.36879644547216,-1.36879644547216
"Dzip3",3.04829255858605,2.20208126815732,2.19938785553751,2.05068802682886,2.53469972300461,2.46841607593189,2.58613243776059,2.82509541536451,2.77652400030426,2.05523898721914,2.20440319082436,3.04669651669859
"C330027C09Rik",0.524627422540264,0.841531739621085,0.0625967903475292,-0.895805657901255,0.423795515802387,-0.0836576235212273,-0.829393402081346,0.157573098014491,-0.630828682270765,-0.56249451001495,-0.406766895632688,-0.424276335478767
"Ift57",4.8984480436349,4.72109145762867,4.92373529488305,4.8545668783151,4.84279146256599,4.914429798258,5.00728820299177,4.93923265411173,4.91289910269813,4.62878383026795,4.62150489997003,4.53107610930806
"Cd47",7.7855805947227,7.66797575671092,7.66566289676268,7.45333843067082,8.10853981067672,8.17861599950389,8.52902765951933,8.45687693456889,8.1953105371314,8.19860423471898,7.96268231285545,7.92014478327232
"Bbx",5.13264651377337,4.83197677637353,4.21132328273187,3.76635173253803,5.04397189647906,5.10142080775922,5.26610912735768,5.22978643015641,5.30138599523756,5.44575083279098,4.84065164995966,4.73877264630013
"5330426P16Rik",0.524627422540264,1.96312561455695,1.65405001774963,1.13093625872888,0.585435370176992,1.59948075561247,1.09945064344651,0.76380695595171,0.748607402608135,0.629360323310381,1.02797079012156,1.6192727839826
"Cblb",5.23687768743322,4.96769614902561,5.31524001642995,4.76971313445796,4.91301527003846,4.80381554548365,4.82272656820253,4.90457726289717,4.64116331869065,4.81860364989438,4.70509640511154,4.73877264630013
"Alcam",0.524627422540264,-1.36879644547216,-0.355697055956426,0.524910181284566,1.1989278467629,0.939186114888727,1.50839697512925,1.1893636675141,0.955135291811437,1.08862425863927,1.15231516152221,0.358632438502381
"Nfkbiz",7.89157813191538,7.53224058972159,7.58500935114576,7.21302213328283,8.00158845695874,8.02528724335033,8.49783986715439,8.37760014373243,8.17092270620578,8.32658470955081,7.8695098962163,7.69190562678863
"Fam55c",1.31609353808951,-1.36879644547216,-0.621341841777805,0.365816996439397,0.423795515802387,0.114732388681272,0.123561352011041,0.882529030866247,0.507494280475393,0.629360323310381,-0.092554302595192,-0.424276335478767
"Cep97",1.82426186576195,1.96312561455695,1.31616265403991,1.31642026460467,1.38613182191813,1.53168351618509,1.75343019784318,1.65734522830694,2.5404314625589,1.08862425863927,2.41765918452056,1.7782925582091
"Rpl24",10.6223792119257,10.5425638494851,11.3250573293653,11.028751861299,10.956918246535,10.9004954981342,10.8144584164501,10.7228852670389,10.903515671518,10.8032035257339,10.8106085246449,10.7455147125286
"2310061J03Rik",2.35565895980875,2.40702516069285,2.15750241871138,2.67728894043644,2.78823467247202,2.23256448060574,2.30788241621359,2.0613713319048,2.17781372075213,1.95091948918945,1.73291875528601,1.6192727839826
"Zbtb11",4.76535360498006,4.75900811693321,4.18028442756372,3.71775923902981,4.85869481110074,4.81811509984877,4.76800535361046,4.61843193782432,4.74219586925634,4.83334989253728,4.42595172620831,4.28836764801949
"Pcnp",7.03071514530059,6.97049541279776,6.79674415804951,6.69693144930503,6.80367875201574,6.94186799062223,7.0865407483022,6.90637167650392,6.98684684729365,6.98300228911753,6.88539860747903,6.83806520875046
"Rg9mtd1",4.52300945692221,4.5585972595318,4.68663614134169,3.63294764122368,4.31825116183643,4.58714024824415,4.82272656820253,4.56617319510152,4.67075889055201,4.4489678954019,4.3500758518937,4.24816482587176
"Senp7",3.37504207195324,3.02028361099912,2.2400914728374,2.64300065193453,3.14017591710958,3.00690379854725,2.95612809963963,2.79513725366915,3.3154342312727,3.13664816868011,3.04959871787857,3.49903739646356
"Abi3bp",8.78603318666118,8.75837772792486,8.3023101163975,8.44678305911181,8.91324347452627,8.73447539622235,8.83548692435052,8.65022006764566,8.66391259346817,8.90050218495129,8.63512675462222,9.05240690292987
"Tfg",5.95165924335298,5.92578414744857,6.10834787263313,6.34629588031409,6.4360736590562,6.29842507066588,6.31716962872344,6.21950683964414,6.27514483442469,6.24897771916151,6.35225302666696,6.37340150743953
"Tmem45a",6.15690614508294,5.65120662886935,5.52331151509318,5.72706838379039,5.82899433945136,5.57967522177424,5.2595126026169,5.17267843140061,5.0766224105845,5.37696112476058,6.24461699559253,6.14797575934843
"Tomm70a",4.52300945692221,4.64213091416637,4.81342656805387,4.57431569326375,4.50161531080918,4.57876626385276,4.31277040888978,4.03628403533784,4.44958019465386,4.24350544185026,4.25619548291343,4.50856225012436
"Nit2",3.70081573379677,3.53917301783594,4.07171605597157,4.40049322504181,4.12138492365679,4.08249337191307,4.51461641626599,4.30430682395667,4.03737075676977,4.05506735813943,4.07951580303457,4.04414381461935
"Tbc1d23",3.30002779320293,2.58644394302052,3.20049684333637,3.44672108560704,3.58461489008436,3.4903070707162,3.49459708474649,3.2791906173211,3.35243090672805,3.03825209767342,3.51098052863982,3.3550398565256
"2610528E23Rik",3.04829255858605,3.02028361099912,3.13725337890541,2.92569381791298,3.00380326700797,3.00690379854725,3.27671293290953,2.63523774544699,2.82996840956628,3.35675868080938,3.31204881767905,2.733828150079
"Filip1l",5.40739113929323,5.71046216164951,4.57969049714942,5.13302912964956,6.07345414074509,6.05150926210818,6.39446888643248,6.3411180968483,5.88477910311526,5.97748863698262,6.05052918197299,6.10735075718153
"Col8a1",6.28885605773026,6.60457701639727,6.55199362324686,6.85131887724461,6.39303984324049,5.94151448258021,6.45922663984849,6.52347028625674,5.8720958430761,6.00379964132496,6.64463873978452,6.8014909023445
"Dcbld2",5.51080919184326,5.92578414744857,5.78981419378888,5.57623664269406,5.69368273010455,5.72335215751666,5.38603175045695,5.54985580534017,5.28233991250737,5.33612806425999,5.52640958637057,5.42589603344616
"St3gal6",3.64128182833778,3.02028361099912,3.48080037779731,3.38581950239238,3.60361431796978,3.90631098574722,4.047710064568,3.98412900989416,3.49160239155807,3.8672152995287,3.51098052863982,3.10788450861932
"Cpox",3.04829255858605,3.62380638709214,3.37512086087729,3.06169921838031,3.37944247821912,3.47233682493366,3.3280546054782,3.16670195230386,3.52439426553236,3.18343892903081,3.41494077092032,3.45261703538844
"Cldn25",6.97151609870666,6.78079226063397,6.40311843214872,6.31124308753468,6.87968714439128,6.94186799062223,7.07343725792401,6.89934833289128,6.9329077487065,6.87311733728265,6.60438307881073,6.82673502337392
"Mina",2.19931291239871,2.20208126815732,2.8782915814081,2.71078118777262,2.45324972364926,2.57330045708116,2.54332659416365,2.53003519656592,2.17781372075213,2.2436560569526,2.55916887685737,1.92151172741305
"Crybg3",3.91705785158854,3.98543914186042,3.65647653132943,3.76635173253803,3.90870364118524,3.89286338303514,3.91967897389584,3.90218123432373,3.81686063452715,4.12864564566764,3.89603694881498,3.82478298223799
"Arl6",4.01412604353373,4.42346235188005,4.48972095723742,4.4900207425685,4.2475367067156,4.3420021912356,4.49228421482871,4.53025184517275,4.59559949345698,4.4489678954019,3.91371517721367,4.50856225012436
"Arl13b",6.43625747242378,6.51877359113725,5.72318075574377,5.43808672569043,6.60822441482638,6.69693186376643,6.66040775045453,6.59693874811656,6.61288474701515,6.75028774048974,6.56856249962974,6.63479280716759
"Pros1",6.46229387149243,6.89587861973255,6.84866657736048,6.55892173358565,6.72126910922656,6.67745630838909,6.85016881158058,6.74532139272019,6.52649291158856,6.48673698886714,6.68380156756296,6.62697560787949
"Epha3",1.31609353808951,0.12377598562673,0.0625967903475292,0.524910181284566,1.29556415276901,1.38571057904829,1.67628585896544,0.99221974421732,1.13576642600701,1.08862425863927,1.73291875528601,2.11276531637029
"4930453N24Rik",3.51429485151208,3.4492636542072,4.1161285398694,4.27176565631698,3.76420872055362,3.65867658590426,4.19325800137974,3.97079023104682,3.94349985995417,4.00384410272601,3.78516157978903,4.27509079820578
"Zfp654",2.74314900547334,2.20208126815732,2.19938785553751,1.7620812476122,2.75463107902768,2.82060593348337,2.54332659416365,2.37665202080941,2.33395492090603,1.83846470445177,2.91563954919136,2.28160711996702
"Cggbp1",6.41863510902799,6.40380397383641,6.28893749580049,5.98834397596105,6.371031795137,6.53105955274718,6.32666720745325,6.25570427970552,6.56246250031681,6.36007599788258,6.37476496191864,6.43140241949386
"Chmp2b",5.23687768743322,5.09173855121115,5.05500902334157,5.40265995459319,5.1446965122542,4.99215786316793,5.06138429409205,5.17267843140061,5.03170907934644,5.18336041363301,5.42527649614571,5.53016428656098
"Vgll3",3.64128182833778,4.51494375053116,4.61106383294054,4.5560045120558,3.9831359658334,3.99708994056797,4.15111435274939,4.52112999720764,4.03737075676977,4.26541946137919,4.3500758518937,3.38005981300776
"Gbe1",2.02394076890271,3.02028361099912,2.90385098854427,3.00882547173565,3.05990845700993,2.79191374928097,2.92311734777765,3.18991230853153,3.07099750625898,2.05523898721914,2.6463420288102,2.84582758621752
"Robo1",3.44634794121041,4.04803524355105,2.52999023709757,2.92569381791298,3.81399913352897,4.12911738717042,3.51689378780837,3.87379721570335,3.07099750625898,3.74775725906221,3.7263556014701,3.52169922153446
"Hspa13",4.79297291711572,4.46992803503482,4.74436715752275,4.75373428467309,4.77736477371451,4.42842645349556,4.84932801961401,4.59253917458359,4.18824329081911,4.05506735813943,4.43821861404185,4.56420153925467
"Samsn1",-0.131490093932028,-1.36879644547216,-0.621341841777805,-0.540191092607908,0.241733330525661,-0.313745717491097,0.692494901439762,1.09415654767019,0.955135291811437,0.629360323310381,0.741623439016966,0.141708404863292
"Nrip1",4.38463683764633,3.77949305331923,3.5792642658359,3.00882547173565,4.61831159908035,4.35186455405765,4.83164832944912,4.92547023159627,5.16246024120822,4.71093074391458,4.69490852894882,4.64898862255755
"Usp25",4.99673448630056,4.96769614902561,4.90487184988852,4.72942919690204,5.03700014241575,5.18102747015427,5.19183337937213,5.16098046334332,5.53656429834771,4.93255727958812,4.95605095411612,4.99508034138232
"2810055G20Rik",3.91705785158854,3.70374879393983,2.68544849440162,2.37703068843372,3.67720459403598,3.90631098574722,3.76060307093554,3.67429458747672,4.39742727770787,3.68410181561358,4.28364756368305,4.34028592691834
"Cxadr",2.95357242738503,2.74599733440609,-0.947194383998866,0.668188883230553,-0.872356686803803,-0.587623499342735,0.526593864504381,-0.908190080065514,-1.36879644547216,-0.0483427471131454,-0.092554302595192,-0.424276335478767
"Btg3",1.59243734580592,1.67657849603583,0.386475171283681,-0.895805657901255,1.09535084250732,0.444665151268138,0.976128370652386,1.09415654767019,1.13576642600701,0.877190759319325,0.16531341604609,0.547162580229439
"D16Ertd472e",3.96640816797771,4.51494375053116,4.5717393895107,4.10545111560007,4.14751320489612,4.55334866420818,4.55826975716672,4.45560921007418,4.05991424175422,4.54167555906124,4.06376735072983,4.04414381461935
"Chodl",7.10421201538477,7.34548863626256,7.6162684760519,7.37193633757238,6.69493520698626,6.50256780725141,6.25220248242846,6.21102301416042,6.44319671406683,7.05711270343366,7.48365679890737,7.38246340823227
"Mrpl39",3.30002779320293,3.62380638709214,3.11554075862946,3.78219220569159,3.6223667836137,3.65867658590426,3.88581360332229,4.02342097369573,3.45804780174731,3.61750756242403,3.68577626423286,3.74997955752489
"Jam2",5.23687768743322,5.52485303700679,5.26188094977287,4.97661160768717,5.21433367761635,5.20298810407054,5.12808274229762,5.22417628857243,5.35706052452502,5.48363502726231,5.41910081987506,5.49050602222159
"Atp5j",8.1852962042277,8.23025431963979,8.79809134034971,8.61873731735841,8.37911464632054,8.2943711414758,8.23329215417374,8.19392130604972,8.31024942413768,8.27080016130606,8.36167938340646,8.36677526363299
"Gabpa",3.96640816797771,3.70374879393983,4.04898635985757,3.97369974991265,3.84626301183724,3.31989861852509,3.79749996451308,3.76981029053166,4.01446940900306,3.80872234688604,3.93117940308147,3.82478298223799
"App",8.46184264745725,8.28000148722569,8.37435892576861,8.36828275328295,8.32576470656344,8.33906000278962,8.68608142009577,8.51086711726282,8.26851557609422,8.28427916289919,7.79754066568191,7.81398088374162
"Adamts1",8.75125673136184,9.03052804494808,8.70256462671012,8.42865597805173,9.01919175410264,8.96279379154617,9.08718484779624,9.1613911749634,9.10639675157594,9.09048235536676,8.75152026207964,8.70856740587235
"Adamts5",7.77176609011491,7.84146643563225,8.08630493716621,7.82041471804928,8.05949933507119,7.83272838351928,8.41567463917115,8.47411464279366,8.0869747379241,8.1375339284266,8.05916403342106,7.6993796938912
"N6amt1",3.91705785158854,3.4492636542072,3.42892805042655,3.27823013346272,3.67720459403598,3.5429125896448,3.90284565446271,3.67429458747672,3.70688233790156,3.51147183482601,3.36441187230297,3.56598212708741
"Ltn1",3.04829255858605,2.74599733440609,2.97791964988929,3.20960175933788,3.48567293074559,2.92998760572306,3.3280546054782,2.88320766411781,2.97935945807199,3.18343892903081,2.91563954919136,2.94975514750984
"Rwdd2b",-1.36879644547216,0.12377598562673,0.233605609512413,0.798514816584193,0.983758453933731,0.58506848679986,0.339106017896422,0.334623456378114,-0.144972567103239,0.629360323310381,0.891889792311261,-0.820582477299953
"Usp16",5.04347567753035,4.64213091416637,4.83351582458949,4.27176565631698,5.02999453402225,5.07784524289736,4.86679367206975,5.01266513517124,5.26303902069957,5.26176537465752,4.99808814606443,5.15583205119613
"Cct8",6.28885605773026,6.51877359113725,6.72865073851784,6.65668201125968,6.92759394171539,6.82812871238119,7.09582804994669,6.86370940600266,6.55057200429029,6.54164493395102,6.62062038099092,6.4668684515887
"Bach1",5.13264651377337,5.38636164183382,5.41637926675844,5.01733439328794,5.22664161479155,4.98583810052444,5.37386759425084,5.20151498448237,5.39301798514725,4.94618885230562,5.13249264731068,5.30045428249865
"Tiam1",3.22089811485673,3.70374879393983,2.42798151325378,1.7620812476122,3.19130920980007,3.25830885337238,3.01996653003625,2.93906948709999,2.72102333344625,3.08828883354202,2.68802975573541,3.250381155392
"Sod1",6.42747319746572,6.09838976191348,7.32137169984809,7.21885370124752,6.82001668621353,6.8210461045916,6.61978048091082,6.66891289408988,6.83173486152087,6.67451436091189,6.57690807830418,6.54914193387258
"Scaf4",3.1371751374868,3.14006521112026,2.92896544569802,2.5349570941531,3.03212858024782,2.6710737688884,2.92311734777765,2.45538105648546,3.52439426553236,2.81870475059446,2.7679566533456,2.94975514750984
"Hunk",0.973968249215316,-1.36879644547216,0.386475171283681,0.365816996439397,-1.36879644547216,-0.925971018154144,0.123561352011041,0.76380695595171,-1.36879644547216,-0.0483427471131454,0.57386642681585,0.713878941592014
"2610039C10Rik",2.74314900547334,1.96312561455695,2.42798151325378,2.49706645685584,2.53469972300461,2.63921327621741,2.78295910764898,2.41655351042088,2.40611409605096,2.15252126511676,2.51352402442451,2.28160711996702
"Urb1",2.02394076890271,1.96312561455695,2.42798151325378,2.29107283263747,0.862805287012576,1.8975898497654,1.50839697512925,1.58914812999422,1.90646732216075,1.27299516700152,1.47162949293434,1.85167861954495
"4931408A02Rik",1.82426186576195,1.96312561455695,0.524687236799692,0.798514816584193,1.38613182191813,1.38571057904829,1.41650786338403,1.58914812999422,1.13576642600701,1.7164976438622,1.26678764562378,1.34210180033698
"1110004E09Rik",4.19062497949202,4.5585972595318,4.39376535249897,4.44097059121145,3.95382222487987,4.02201113028249,3.95276759765326,3.70684087594791,4.03737075676977,3.51147183482601,4.11050617490355,4.01249173070337
"Synj1",3.64128182833778,3.70374879393983,3.64136113198745,3.6503135192422,3.24069205442344,3.31989861852509,3.53885113567182,3.36326461076707,3.61852176963696,3.65118890057849,3.33846789857336,3.60894616933019
"Gcfc1",3.57918507388864,2.88964911840423,3.56331324872949,3.16196599181888,3.58461489008436,3.25830885337238,3.40179578304787,3.53622928156254,3.6780259738332,3.08828883354202,2.98417339617266,3.42883445734163
"4932438H23Rik",-1.36879644547216,0.12377598562673,0.650808304651942,0.186980098529056,0.241733330525661,0.830526484882154,0.339106017896422,0.76380695595171,0.217835950429058,1.08862425863927,0.16531341604609,0.998705669892692
"Ifnar2",6.52951103854537,6.48523436966723,7.29625880256146,7.0959099677313,6.93698731939516,6.85264755434613,6.88487121062457,6.85102483693209,7.03030503001756,7.07273199642999,6.90320687159042,6.85377945044358
"Il10rb",5.25684980652543,5.54669549360466,5.64954779252823,5.48723337065977,5.41050131211551,5.32816320861861,5.28571963938104,5.52725381401199,5.62992615660678,5.42642902959379,5.14002201086658,5.30045428249865
"Ifnar1",4.79297291711572,4.37545017568387,4.50650191380894,4.5560045120558,4.19839162352708,4.27101078974396,4.41128135559155,4.44600137430306,4.34331811251134,4.67863107418983,4.76475754407003,4.51986309654356
"Ifngr2",5.33408315542706,5.56821218063049,5.93943465455128,6.04852385211557,5.34990613988508,5.17548467938966,5.10619076754145,5.3986791051987,5.34792936243564,5.21748558571257,5.72471013717725,5.50763608179045
"Tmem50b",3.1371751374868,4.1080279707205,4.29096998804488,4.37982054524207,3.92390049073184,3.91963439780754,3.79749996451308,3.57200393481087,3.79014200896947,3.97753391667027,3.89603694881498,3.86077878984922
"Gart",2.74314900547334,3.02028361099912,3.54718389718277,3.6503135192422,3.264763726866,3.43571054987156,3.3026121463094,3.53622928156254,3.70688233790156,3.27269998605332,3.08123137719473,3.16658262148728
"Son",7.76131770388805,7.69756534922947,7.46028138108532,7.32269179298172,8.20810681332289,8.19034370218055,8.36894250712705,8.31959217465416,8.12355215370485,8.20712129869416,8.02195343910319,8.0583108036858
"Donson",2.74314900547334,2.88964911840423,2.27967813590049,2.05068802682886,2.27510377069777,2.31554025602622,2.35814563984548,2.45538105648546,2.47483536203968,3.08828883354202,2.14577185242593,1.92151172741305
"Gm10785",0.524627422540264,0.12377598562673,-0.621341841777805,-0.255128235463289,-0.503704443824113,0.289109909712137,-0.129940474899212,0.492301605388292,0.217835950429058,-1.36879644547216,-0.80903621691186,-1.36879644547216
"Cryzl1",4.55562399587454,4.51494375053116,4.44689421124476,4.53745792802947,4.62762326413719,4.8739367774637,5.03072104939179,4.96636979745128,4.8496114133615,4.61177786077898,4.61070700962666,4.74841229209685
"Itsn1",4.48964052446391,4.22101106377292,4.18028442756372,4.14273938239496,4.40744854446055,4.57034338956085,4.33803590659584,4.33586338495193,4.41502189589905,4.26541946137919,4.5441653789174,4.53107610930806
"Atp5o",7.285279216191,7.10170390354635,7.550025852103,7.53039180089005,7.36626326119598,7.37080217749498,7.28146542534029,7.24097477849443,7.21741076927835,7.16013349906078,7.29251362424094,7.3110803734229
"Slc5a3",5.25684980652543,5.71046216164951,4.74436715752275,4.58338486052756,4.85076505026682,5.15872737867158,4.90955454694863,5.13131371221522,5.0766224105845,5.60030854669509,5.53214345724831,5.31350079979104
"Mrps6",6.27912364035311,6.56231309820428,6.43195349696293,6.22114695396185,6.21607947523413,6.41825341827244,6.25552126955373,6.15019685154448,6.25085625272058,6.43932798275108,6.35225302666696,6.4900371801569
"Fam165b",6.5129980613138,6.51877359113725,6.80863298844285,6.85506819681293,6.61292042665759,6.62148311169817,6.42131295712751,6.33592535341585,6.30376145755725,6.55949280976987,6.77608817625079,6.7687096538236
"Rcan1",8.32900691559911,8.0546456081716,8.15510055053316,8.16506509176761,8.29978815199785,8.33347124370305,8.6543753711538,8.35980188488809,8.47971762637071,8.48439521066654,8.03513707436554,7.77678287607934
"Clic6",-0.131490093932028,0.841531739621085,0.0625967903475292,0.365816996439397,0.423795515802387,0.830526484882154,1.82665798677639,1.5175666698227,2.47483536203968,1.7164976438622,0.891889792311261,0.547162580229439
"Runx1",6.69236172184719,6.68556253608565,6.67770193947297,6.16183889192425,6.74285269765228,6.66564351653798,6.76191077472475,6.42175645594794,7.01307852672724,6.95966990786211,6.7492628800549,6.40421874900404
"Setd4",2.02394076890271,2.40702516069285,2.42798151325378,2.24609379157284,2.01618472075954,2.43168884834598,2.66811252996977,2.45538105648546,2.5404314625589,3.18343892903081,2.68802975573541,2.47979693476679
"Cbr1",4.94842809785303,4.68215131991946,4.94235527750513,5.12062290475504,5.15761039413436,5.22461946026963,5.19183337937213,5.30612036681107,4.93745675064873,4.91879567682797,5.09424487084674,4.97879354798545
"Cbr3",4.31013285623418,3.53917301783594,5.02037523374411,5.00388744775618,4.67330086189336,4.85325593138433,4.74929378491837,4.97307506880591,4.62613470221838,4.75806355230493,4.56668866177688,4.45069078999375
"Dopey2",1.82426186576195,3.14006521112026,2.92896544569802,2.67728894043644,2.36692471518352,2.5042314891205,2.49921173051944,2.15869460491627,2.77652400030426,2.4868960475097,2.7679566533456,2.56953672342867
"Morc3",3.37504207195324,3.25065969190984,2.65566814685456,2.64300065193453,2.82107334598676,3.25830885337238,3.53885113567182,3.46190335779938,3.198386571888,3.27269998605332,2.6463420288102,3.01510100563116
"Chaf1b",0.524627422540264,-1.36879644547216,0.386475171283681,-0.017204623075443,0.423795515802387,0.58506848679986,0.692494901439762,0.634431809219266,0.217835950429058,1.08862425863927,-0.80903621691186,-0.820582477299953
"Sim2",-0.131490093932028,-1.36879644547216,0.386475171283681,-0.540191092607908,0.423795515802387,0.114732388681272,0.692494901439762,-0.0442851691924903,1.29627758746587,-0.0483427471131454,0.384003985019502,0.998705669892692
