"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","sex_linked_flag","module","reliability_pass","weight","rank_score","training_mean","training_sd"
"age_only_de",22,"Clcn2",-6.3595752731069,-3.88635992273323,0.000641739440941339,0.0625860459020409,FALSE,"young_high",TRUE,24.7155984670079,24.7155984670079,1.34815062899611,1.72982148175866
"age_only_de",23,"Tnn",-6.40630173682611,-3.8440708177258,0.000715680396796778,0.0648093959324632,FALSE,"young_high",TRUE,24.6262775560793,24.6262775560793,0.727081027960361,0.97467985013764
"age_only_de",24,"Nadsyn1",-6.29760593042748,-3.80576746556998,0.000789841731863157,0.0687774040781813,FALSE,"young_high",TRUE,23.9672237610015,23.9672237610015,1.56184079905031,1.70311823282602
"age_only_de",25,"Prosapip1",-6.2913954783937,-3.80490777932012,0.000791589999500026,0.0687774040781813,FALSE,"young_high",TRUE,23.9381795985196,23.9381795985196,0.5367550841073,1.03266639678916
"age_only_de",26,"Gnrh1",-6.18602117839552,-3.86699824817255,0.000674610076496532,0.0628029748424247,FALSE,"young_high",TRUE,23.9213330600138,23.9213330600138,0.664154668728727,0.978918515250582
"age_only_de",27,"Tbck",-6.43824664027698,-3.65497922180797,0.00116234813006724,0.0797315646077218,FALSE,"young_high",TRUE,23.5316576950873,23.5316576950873,1.31708906484545,1.41378916123188
"age_only_de",28,"Fastkd5",-6.53531160788863,-3.58075374379787,0.00140419025337364,0.0859020721497109,FALSE,"young_high",TRUE,23.4013415068329,23.4013415068329,1.20826067223512,1.51899695638059
"age_only_de",29,"Tes",-6.24648154513123,-3.73289154766315,0.000952353171504586,0.0746977001682719,FALSE,"young_high",TRUE,23.3174381624542,23.3174381624542,0.974454827752709,1.60968516081578
"age_only_de",30,"Pcdhb20",-6.16867253322632,-3.76233072854845,0.000883095528190847,0.0723294611274274,FALSE,"young_high",TRUE,23.2085862261102,23.2085862261102,0.495906624936985,0.87863427002781
"age_only_de",31,"Alas2",-6.08397208448079,-3.7844670492501,0.000834295864279649,0.0705803323603422,FALSE,"young_high",TRUE,23.024591882275,23.024591882275,0.624464883939347,1.32440048867045
"age_only_de",32,"Atp8b2",-5.77542547691981,-3.93589957044317,0.000564642369328871,0.0600060845223136,FALSE,"young_high",TRUE,22.7314946537352,22.7314946537352,1.64510110118288,1.82298676252866
"age_only_de",33,"Ccdc8",-6.23650609724884,-3.63503709727101,0.00122299991122252,0.0819091450958877,FALSE,"young_high",TRUE,22.6699310208563,22.6699310208563,0.98195047911483,1.36138997917215
"age_only_de",34,"Sema3d",-6.3379442707088,-3.53657927167417,0.00157073964058387,0.0898545958867766,FALSE,"young_high",TRUE,22.4146423328148,22.4146423328148,1.3314003696438,1.78163381877464
"age_only_de",35,"Fgd5",-6.27579632579524,-3.5544627481295,0.00150111478471943,0.0885578721297466,FALSE,"young_high",TRUE,22.3070842548871,22.3070842548871,1.47395593473738,1.61107953797464
"age_only_de",36,"Chrdl2",-6.7086399590244,-3.28073936662174,0.00298581190853938,0.108798961242686,FALSE,"young_high",TRUE,22.009299210063,22.009299210063,1.36947544525983,2.22485772037919
"age_only_de",37,"Ltc4s",-5.77280732713234,-3.79034124390849,0.000821796831138573,0.0699833473616617,FALSE,"young_high",TRUE,21.8809097051669,21.8809097051669,0.329631042829397,0.666581593988469
"age_only_de",38,"Pcdhga1",-5.87016337782511,-3.71595343667523,0.000994585237252402,0.0751700683279227,FALSE,"young_high",TRUE,21.8132537776743,21.8132537776743,0.36896215991575,0.874555213819669
"age_only_de",39,"Lass6",-5.69092487970723,-3.83024134125982,0.000741631561896591,0.0666897919890089,FALSE,"young_high",TRUE,21.7976157442587,21.7976157442587,2.29838611503458,1.8311538841967
"age_only_de",40,"Gpc1",-5.61178315934473,-3.8718878716949,0.000666155828496769,0.062717776034014,FALSE,"young_high",TRUE,21.7281951532485,21.7281951532485,2.10651400152624,1.94044415326421
"age_only_de",41,"Tmem120b",-5.96097576134492,-3.64248736277222,0.0011999871719143,0.0812138686507683,FALSE,"young_high",TRUE,21.7127788804904,21.7127788804904,1.6333752878584,1.49267707631671
"age_only_de",42,"Mertk",-6.00897870601705,-3.59316235657552,0.00136059220828633,0.0859020721497109,FALSE,"young_high",TRUE,21.5912360879243,21.5912360879243,0.68661740911619,1.18945129461648
"age_only_de",43,"Espl1",-6.2623305209768,-3.43834764514089,0.00201298154670449,0.0956569027401638,FALSE,"young_high",TRUE,21.5320693998945,21.5320693998945,0.755332673563959,1.55040714800504
"age_only_de",44,"Nxt2",-5.70121311714042,-3.77549005351046,0.000853758227810127,0.0717547519700028,FALSE,"young_high",TRUE,21.524873416707,21.524873416707,1.99025950895934,1.84131052627746
"age_only_de",45,"She",-6.13807293307808,-3.5057184449334,0.00169835643606053,0.0925388364885693,FALSE,"young_high",TRUE,21.5183554978382,21.5183554978382,0.96934577543759,1.09228053284598
"age_only_de",46,"4930592A05Rik",-5.80101759237281,-3.64757123644533,0.00118452738081682,0.0805917332800186,FALSE,"young_high",TRUE,21.1596249120524,21.1596249120524,0.450630614111173,0.713446344516817
"age_only_de",47,"Fzd9",-6.10471032275087,-3.46539968611218,0.00188037177126899,0.0956569027401638,FALSE,"young_high",TRUE,21.1552612362666,21.1552612362666,0.605519250125705,1.39465131243985
"age_only_de",48,"LOC626693",-5.84219445048426,-3.60919818121544,0.00130620265475726,0.0855004806698232,FALSE,"young_high",TRUE,21.0856375849947,21.0856375849947,1.19799786517092,1.19739034801426
"age_only_de",49,"Gpr4",-5.91754135290901,-3.5149317420172,0.00165923594170819,0.0917150455108117,FALSE,"young_high",TRUE,20.7997539360393,20.7997539360393,0.508243356743783,1.14126854517458
