"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","female_logFC","female_t","male_logFC","male_t","common_logFC","common_t","common_p_value","common_adj_p_value","interaction_logFC","interaction_t","sex_linked_flag","female_direction","male_direction","common_direction","age_only_direction","sex_direction_concordant","age_only_common_concordant","interaction_ratio","interaction_penalty","reliability_pass","module","weight","rank_score","training_mean","training_sd"
"factorial_large_original",11,"Brwd3",-7.62657437709915,-5.1375827386335,2.4423562487673e-05,0.0136548952186516,-5.78918897828378,-2.01448394894243,-8.2907893192824,-4.72765456895093,-7.03998914878309,-4.18225059356773,0.000369030357234465,0.0825332668734372,-2.50160034099862,-0.743063610603662,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.177670740001091,0.849133774011464,TRUE,"young_high",25.0010446860395,25.0010446860395,0.986811693487687,1.3634976560538
"factorial_large_original",12,"Camsap3",-6.55633421294093,-3.90091546858319,0.000618070900169527,0.0620919820724996,-7.2579697086122,-2.30113512246242,-6.48685730312645,-3.24587322656519,-6.87241350586932,-3.68106448326623,0.00126591939361991,0.121816139263709,0.771112405485744,0.206515111904672,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.0561020046833022,0.946878232941026,TRUE,"young_high",23.9539335770515,23.9539335770515,0.869423090900174,1.33069187293754
"factorial_large_original",13,"Prosapip1",-6.2913954783937,-3.80490777932012,0.000791589999500026,0.0687774040781813,-9.24655334526946,-3.23480379883791,-5.13055733078258,-2.67177709162873,-7.18855533802602,-4.17504508768169,0.000375660021824329,0.0825332668734372,4.11599601448688,1.19526581720102,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.286288102035327,0.777430809176944,TRUE,"young_high",23.3326753190548,23.3326753190548,0.5367550841073,1.03266639678916
"factorial_large_original",14,"Fgf12",-5.37696752845366,-3.32292450918653,0.0026880961164119,0.10520615919813,-10.4719757727647,-4.46416572322668,-3.07680153528356,-1.89572816103185,-6.77438865402415,-4.74974890318461,9.0745049895021e-05,0.0456238846579543,7.39517423748118,2.5925011478689,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.545818528382612,0.646906465176283,TRUE,"young_high",20.8152797294155,20.8152797294155,0.312833454895458,0.66606870217831
"factorial_large_original",15,"Pcdhga1",-5.87016337782511,-3.71595343667523,0.000994585237252402,0.0751700683279227,-6.68536804307701,-2.36537469235092,-5.6303160585312,-3.09115921001445,-6.1578420508041,-3.66275126804442,0.00132379264071844,0.121816139263709,1.05505198454581,0.313778184172759,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.0856673401310041,0.921092459020949,TRUE,"young_high",20.7749123016617,20.7749123016617,0.36896215991575,0.874555213819669
"factorial_large_original",16,"4933400A11Rik",-5.42562899895924,-3.15900680545797,0.00403418080874989,0.12380794992772,-10.8991326483482,-4.47999815085643,-2.93754951905629,-1.66825741221841,-6.91834108370223,-4.6072861459543,0.000129002304990177,0.0539517823784161,7.96158312929187,2.65101786740909,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.575396793651187,0.634760718080662,TRUE,"young_high",20.2328563549084,20.2328563549084,0.432784326345617,0.85847601504638
"factorial_large_original",17,"Tbck",-6.43824664027698,-3.65497922180797,0.00116234813006724,0.0797315646077218,-7.58405139508586,-2.56466873875298,-5.56114670346858,-2.4570004601453,-6.57259904927722,-3.52994228385812,0.00182874677742698,0.138962124944629,2.02290469161728,0.543220174668959,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.15388923944406,0.866634305803733,TRUE,"young_high",20.106691791378,20.106691791378,1.31708906484545,1.41378916123188
"factorial_large_original",18,"Postn",-7.11321560720305,-4.34953801449316,0.000192431618172169,0.0329930423743456,-2.13854519937302,-2.27224099512884,-9.89836812491948,-4.8257485090047,-6.01845666214625,-5.33368083855559,2.16766660626294e-05,0.0232283540749459,-7.75982292554646,-3.43845782830743,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.644668784414777,0.608025159519174,TRUE,"young_high",19.5179280355765,19.5179280355765,4.47312395852723,3.57066885281487
"factorial_large_original",19,"Fzd9",-6.10471032275087,-3.46539968611218,0.00188037177126899,0.0956569027401638,-5.93934913868809,-1.89118468864434,-6.37141123287836,-3.10579551799724,-6.15538018578323,-3.28181932747878,0.00332437849378201,0.160871919493848,-0.432062094190265,-0.11517970365661,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.0350962934906834,0.966093692237727,TRUE,"young_high",19.5159095716201,19.5159095716201,0.605519250125705,1.39465131243985
"factorial_large_original",20,"Suox",-7.01067716592001,-4.56555640426746,0.00010930517208284,0.0288449573347794,-4.7638710836523,-1.77573555806186,-7.52361927075577,-4.17809295616668,-6.14374517720403,-3.802914181213,0.000939502328356233,0.113490423763341,-2.75974818710347,-0.85412767087525,FALSE,-1,-1,-1,-1,TRUE,TRUE,0.224598179360137,0.81659438732998,TRUE,"young_high",19.0790220448933,19.0790220448933,2.08961701822246,1.99217207303308
