gene_symbol,module,direction,source_type,source_id,source_version,source_url,rationale,included,exclusion_reason
Polr2f,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr2g,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr2h,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr2i,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr2j,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr2k,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr3c,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Polr3gl,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Pom121,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Prim1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rad51,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rad52,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rae1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rala,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rbx1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rev3l,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rfc2,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rfc3,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rfc4,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rfc5,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rnmt,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rpa2,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rpa3,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Rrm2b,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Sac3d1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Sdcbp,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Sec61a1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Sf3a3,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Smad5,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Snapc4,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Snapc5,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Srsf6,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Ssrp1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Stx3,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Supt4a,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Supt5,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Surf1,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Taf10,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Taf12,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Taf13,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Taf1c,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Taf6,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Taf9,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Tarbp2,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Tk2,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Trp53,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Tsg101,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Tyms,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Umps,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Upf3b,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Usp11,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Vps28,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Vps37b,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Vps37d,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Xpc,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Zfp707,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Zwint,dna_repair,1,Mouse_MSigDB_native_hallmark,HALLMARK_DNA_REPAIR,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR,Mouse genes annotated to HALLMARK_DNA_REPAIR based on orthology mappings provided by the Alliance Genome Consortium,True,
Ak2,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Anp32e,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Asf1a,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Asf1b,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Atad2,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Aurka,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Aurkb,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Bard1,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Birc5,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Brca1,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Brca2,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Brms1l,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Bub1b,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Cbx5,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Ccnb2,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Ccne1,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Ccp110,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Cdc20,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Cdc25a,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
Cdc25b,e2f_targets,1,Mouse_MSigDB_native_hallmark,HALLMARK_E2F_TARGETS,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_E2F_TARGETS,Mouse genes annotated to HALLMARK_E2F_TARGETS based on orthology mappings provided by the Alliance Genome Consortium,True,
